0000000000001,9.94261
00000000000010,8.90825
00000000000011,8.91861
00000000000012,8.91861
0000000000002,9.94261
0000000000003,9.94261
0000000000004,9.94261
0000000000005,9.94261
0000000000006,9.94261
0000000000007,9.94261
0000000000008,8.91861
0000000000009,8.91861
0000000000011,10.4887
00000000000110,11.1008
00000000000111,8.94309
0000000000012,9.4648
0000000000013,10.4929
0000000000014,9.4684
0000000000015,9.21101
0000000000016,9.46833
0000000000017,11.1483
0000000000018,8.94241
0000000000019,11.123
0000000000101,10.1232
00000000001010,7.54053
00000000001012,8.94333
0000000000102,9.46517
0000000000103,11.1483
0000000000104,9.33864
0000000000105,7.98465
0000000000106,9.96111
0000000000107,8.94461
0000000000108,9.96853
0000000000109,10.1243
0000000000111,0
00000000001110,0
0000000000112,0
0000000000113,0
0000000000114,0
0000000000115,4.03027
0000000000116,11.1801
0000000000117,1.19439
0000000000118,0
0000000000119,6.70461
0000000001001,10.4929
00000000010011,7.54279
00000000010012,11.1353
0000000001002,10.1159
0000000001003,10.4912
0000000001004,10.4929
0000000001005,8.49572
0000000001006,9.41216
0000000001007,10.1174
0000000001008,9.40139
0000000001009,10.1146
0000000001011,0
00000000010111,0.982057
0000000001012,0
0000000001013,0
0000000001014,6.45092
0000000001015,8.35214
0000000001016,0
0000000001017,7.58793
0000000001018,0
0000000001019,13.9191
0000000001101,0
00000000011012,1.92483
0000000001102,0
0000000001103,7.09993
0000000001104,0
0000000001105,9.43368
0000000001106,0
0000000001107,4.46286
0000000001108,0
0000000001109,0
0000000001111,7.10258
0000000001112,0
0000000001113,6.29495
0000000001114,0
0000000001115,0
0000000001116,5.76756
0000000001117,7.30593
0000000001118,6.85502
0000000001119,10.0598
0000000010001,11.1483
00000000100010,10.1146
00000000100011,10.1243
00000000100012,11.1121
0000000010002,10.1224
0000000010003,11.1483
0000000010004,11.147
0000000010005,8.93536
0000000010006,10.8877
0000000010007,11.1482
0000000010008,9.31291
0000000010011,0
00000000100110,13.9161
00000000100111,0
0000000010012,7.58265
0000000010013,0
0000000010014,0
0000000010015,0
0000000010016,0
0000000010017,0
0000000010018,0
0000000010101,0
00000000101010,0
00000000101012,0
0000000010102,0
0000000010103,0
0000000010104,12.6553
0000000010105,0
0000000010106,0
0000000010107,0
0000000010108,9.32111
0000000010111,0
00000000101110,2.62834
0000000010112,0
0000000010113,0
0000000010114,13.9745
0000000010115,1.19439
0000000010116,0
0000000010117,0
0000000010118,0
0000000011001,1.70485
00000000110011,0
00000000110012,0
0000000011002,0
0000000011003,0
0000000011004,12.6444
0000000011005,0
0000000011006,5.82496
0000000011007,0
0000000011008,3.25904
0000000011011,9.8371
00000000110111,0
0000000011012,0
0000000011013,8.87429
0000000011014,0
0000000011015,17.4003
0000000011016,0
0000000011017,0
0000000011018,6.03591
00000000111012,2.55783
0000000011102,0
0000000011103,11.549
0000000011104,0
0000000011105,0
0000000011108,0
0000000011111,0
0000000011112,0
0000000011113,0
0000000011114,0.918166
0000000011115,0
0000000011116,8.26381
0000000011117,0
0000000011118,12.5748
0000000100001,11.1455
00000001000010,9.41561
00000001000011,9.96852
00000001000012,8.94439
0000000100002,10.3461
0000000100003,11.1483
0000000100004,11.1384
0000000100005,10.261
0000000100006,11.1167
0000000100007,10.3738
0000000100009,9.30796
0000000100011,0
00000001000110,0
00000001000111,6.47779
0000000100012,0
0000000100013,0
0000000100014,0
0000000100015,4.45717
0000000100016,11.1806
0000000100017,0
0000000100019,3.39945
0000000100101,5.20209
00000001001010,0
00000001001012,0
0000000100102,0.928973
0000000100103,0
0000000100104,12.4607
0000000100105,5.24278
0000000100106,3.50193
0000000100107,0
0000000100109,9.3212
0000000100111,0
00000001001110,0
0000000100112,9.75107
0000000100113,0
0000000100114,1.88152
0000000100115,0
0000000100116,0
0000000100117,0
