1000,0.541
2000,0.582
3000,0.589
4000,0.59625
5000,0.6068
6000,0.616167
7000,0.630714
8000,0.640625
9000,0.647111
10000,0.6538
11000,0.662
12000,0.668167
13000,0.674769
14000,0.677786
15000,0.684333
16000,0.690125
17000,0.693941
18000,0.696667
19000,0.700579
20000,0.7049
21000,0.709333
22000,0.714045
23000,0.717043
24000,0.72025
25000,0.72404
26000,0.727154
27000,0.729704
28000,0.732357
29000,0.73469
30000,0.737367
31000,0.740323
32000,0.742094
33000,0.744242
34000,0.746529
35000,0.748057
36000,0.750028
37000,0.752649
38000,0.754579
39000,0.756949
40000,0.758475
41000,0.759854
42000,0.761905
43000,0.763558
44000,0.764909
45000,0.766289
46000,0.767413
47000,0.769085
48000,0.770833
49000,0.772286
50000,0.7739
51000,0.775
52000,0.776462
53000,0.77783
54000,0.779111
55000,0.780436
56000,0.781786
57000,0.782807
58000,0.783879
59000,0.784898
60000,0.7861
61000,0.787033
62000,0.787952
63000,0.788905
64000,0.789859
65000,0.7908
66000,0.791727
67000,0.792746
68000,0.793676
69000,0.794348
70000,0.7951
