0000000000001,9.12097
00000000000010,9.35567
00000000000011,8.39432
00000000000012,9.22638
0000000000002,9.94261
0000000000003,9.11547
0000000000004,9.94261
0000000000005,9.94261
0000000000006,8.91861
0000000000007,8.91861
0000000000008,8.39432
0000000000009,9.25257
0000000000011,6.84036
00000000000110,10.5017
00000000000111,8.12221
0000000000012,9.71966
0000000000013,5.06755
0000000000014,10.8998
0000000000015,9.97834
0000000000016,9.00812
0000000000017,11.1127
0000000000018,8.82577
0000000000019,11.6683
0000000000101,4.68982
00000000001010,8.8542
00000000001012,6.98329
0000000000102,9.13355
0000000000103,8.97641
0000000000104,5.01104
0000000000105,10.4929
0000000000106,8.37136
0000000000107,9.99726
0000000000108,8.36546
0000000000109,8.40974
0000000000111,0
00000000001110,11.4211
0000000000112,0.00346058
0000000000113,0
0000000000114,0
0000000000115,2.14474
0000000000116,0.268617
0000000000117,0
0000000000118,0.008192
0000000000119,0
0000000001001,8.9268
00000000010011,9.24393
00000000010012,11.7081
0000000001002,7.47108
0000000001003,9.20978
0000000001004,8.90954
0000000001005,10.3983
0000000001006,6.05215
0000000001007,9.89695
0000000001008,8.9429
0000000001009,5.94583
0000000001011,0
00000000010111,0.008192
0000000001012,0
0000000001013,0
0000000001014,2.53107
0000000001015,0
0000000001016,0.0147456
0000000001017,1.52589
0000000001018,0.603672
0000000001019,14.6351
0000000001101,0
00000000011012,0.008192
0000000001102,0
0000000001103,0.0101468
0000000001104,0.008192
0000000001105,11.8115
0000000001106,0.253157
0000000001107,0
0000000001108,0.243867
0000000001109,0.703129
0000000001111,0.0251228
0000000001112,7.80367
0000000001113,0.0040756
0000000001114,0.00513841
0000000001115,5.92678
0000000001116,5.95226
0000000001117,2.47827
0000000001118,2.16795
0000000001119,14.9789
0000000010001,7.01069
00000000100010,5.95177
00000000100011,8.73418
00000000100012,11.6906
0000000010002,9.75148
0000000010003,7.69539
0000000010004,9.94445
0000000010005,9.89926
0000000010006,9.03954
0000000010007,10.8556
0000000010008,8.81606
0000000010011,0
00000000100110,14.6159
00000000100111,0.625681
0000000010012,2.40432
0000000010013,0
0000000010014,2.51904
0000000010015,0
0000000010016,0
0000000010017,0.0921697
0000000010018,0
0000000010101,1.46327
00000000101010,0.685921
00000000101012,0.09216
0000000010102,2.089
0000000010103,0.524331
0000000010104,0
0000000010105,0
0000000010106,0
0000000010107,0
0000000010108,11.4864
0000000010111,0.00517921
00000000101110,14.9802
0000000010112,6.30292
0000000010113,0.429377
0000000010114,2.67159
0000000010115,6.75457
0000000010116,6.75369
0000000010117,7.39522
0000000010118,2.37971
0000000011001,0.0512
00000000110011,0
00000000110012,0
0000000011002,1.72901
0000000011003,0.0147456
0000000011004,0.492725
0000000011005,0.591564
0000000011006,8.65726
0000000011007,2.17285
0000000011008,0.271922
0000000011011,5.83014
00000000110111,11.0942
0000000011012,10.2675
0000000011013,6.43791
0000000011014,10.6213
0000000011015,13.5635
0000000011016,9.10854
0000000011017,18.6425
0000000011018,7.23901
0000000011101,0.0023593
00000000111012,13.1664
0000000011102,2.19168
0000000011103,0.170101
0000000011104,0
0000000011105,0.134431
0000000011106,0
0000000011107,0
0000000011108,0
0000000011111,3.19402
0000000011112,5.80175
0000000011113,0
0000000011114,6.55786
0000000011115,0
0000000011116,0
0000000011117,18.7258
0000000011118,0
0000000100001,8.06286
00000001000010,9.20881
00000001000011,8.94286
00000001000012,8.49514
0000000100002,10.4193
0000000100003,8.86922
0000000100004,8.14917
0000000100005,10.4929
0000000100006,7.1581
0000000100007,10.2502
0000000100009,8.10204
0000000100011,0
00000001000110,2.65582
00000001000111,0.0265421
0000000100012,0
0000000100013,0.00131072
0000000100014,0
0000000100015,2.1738
0000000100016,0
0000000100017,3.89232e-005
0000000100019,11.3666
0000000100101,1.36573
00000001001010,0.377762
00000001001012,0.0147456
0000000100102,0
0000000100103,0.321624
0000000100104,2.83255
0000000100105,11.6379
0000000100106,0
0000000100107,0.0265421
0000000100109,0.624613
0000000100111,0.259175
00000001001110,5.12256
0000000100112,0
0000000100113,0
0000000100114,0.044493
0000000100115,0.54066
0000000100116,0
0000000100117,0
0000000100119,0.962719
0000000101001,1.11762
00000001010011,0
00000001010012,0
0000000101002,0.0023593
0000000101003,0
0000000101004,0.4443
0000000101005,11.8264
0000000101006,0.00764412
0000000101007,0.177945
0000000101009,0
0000000101011,0.0640922
00000001010111,13.6332
0000000101012,0
0000000101013,0
0000000101014,0.0343958
0000000101015,0.79741
0000000101016,0.037514
0000000101017,0.0103609
0000000101019,0.298598
0000000101101,0
00000001011012,11.3939
0000000101102,0
0000000101103,0
0000000101104,0.000610319
0000000101105,0.595541
0000000101106,0.362952
0000000101107,0
0000000101109,0.846762
0000000101111,0
0000000101112,0
0000000101113,0
0000000101114,0
0000000101115,0
0000000101116,0.32
0000000101117,0
0000000101119,17.223
0000000110001,0.000209715
00000001100010,0.350401
00000001100011,0.09216
00000001100012,0.782945
0000000110002,1.46463
0000000110003,0.0514259
0000000110004,0
0000000110005,0.237062
0000000110006,11.6101
0000000110007,0
0000000110011,1.10152
00000001100110,9.1349
00000001100111,1.81197
0000000110012,5.68539
0000000110013,0.0293952
0000000110014,5.98723
0000000110015,14.2498
0000000110016,8.81006
0000000110017,7.76265
0000000110101,0.421366
00000001101010,0.32
00000001101012,0
0000000110102,0
0000000110103,0
0000000110104,0
0000000110105,0.94464
0000000110106,14.539
0000000110107,2.11672
0000000110111,0.189872
00000001101110,0
0000000110112,0
0000000110113,0
0000000110114,0
0000000110115,0.878647
0000000110116,13.442
0000000110117,0
0000000111001,0
00000001110011,0
00000001110012,0.0512
0000000111002,0
0000000111003,0.0512
0000000111004,0.255306
0000000111005,0.008192
0000000111006,9.99924
0000000111007,0
0000000111011,0
00000001110111,0
0000000111012,0
0000000111013,2.31337
0000000111014,0
0000000111015,17.7138
0000000111016,0.717664
0000000111017,0
0000000111101,0
00000001111012,3.84377
0000000111102,0
0000000111103,0
0000000111104,0
0000000111105,0
0000000111106,8.3891
0000000111107,0
0000000111111,0
0000000111112,0
0000000111113,0.746936
0000000111114,4.05623
0000000111115,3.41154
0000000111116,24.7174
0000000111117,11.6017
0000001000001,8.37687
00000010000010,10.2464
00000010000011,10.3062
00000010000012,10.8966
0000001000002,11.1483
0000001000003,7.45789
0000001000004,9.7196
0000001000005,10.4929
0000001000006,10.9609
0000001000008,9.93038
0000001000009,10.4393
0000001000011,0.151861
00000010000110,0.32
00000010000111,0
0000001000012,1.64046
0000001000013,0.00131072
0000001000014,0
0000001000015,2.53094
0000001000016,0.050249
0000001000018,0
0000001000019,14.39
0000001000101,0
00000010001010,0.0265421
00000010001012,0.0365015
0000001000102,0
0000001000103,0
0000001000104,0.447896
0000001000105,13.1147
0000001000106,0
0000001000108,0.0147456
0000001000109,0
0000001000111,0
00000010001110,5.49713
0000001000112,0
0000001000113,0
0000001000114,0
0000001000115,0
0000001000116,0
0000001000118,0
0000001000119,0
0000001001001,0.964022
00000010010011,0
00000010010012,0
0000001001002,2.50802
0000001001003,0.421845
0000001001004,0.838256
0000001001005,13.1093
0000001001006,0
0000001001008,0
0000001001009,0
0000001001011,0
00000010010111,0.228134
0000001001012,0.258984
0000001001013,2.88059
0000001001014,0
0000001001015,1.52861
0000001001016,1.56928
0000001001018,0.00462422
0000001001019,18.6123
0000001001101,0
00000010011012,0
0000001001102,0
0000001001103,0.0147456
0000001001104,0.09216
0000001001105,0.8889
0000001001106,0
0000001001108,0.242896
0000001001109,0
0000001001111,0
0000001001112,0
0000001001113,0
0000001001114,0.053049
0000001001115,8.19663
0000001001116,0
0000001001118,0
0000001001119,0
0000001010001,0.224894
00000010100010,0
00000010100011,1.3333
