1000,0.555
2000,0.567
3000,0.586333
4000,0.584
5000,0.5912
6000,0.595667
7000,0.596286
8000,0.596
9000,0.598667
10000,0.6015
11000,0.605455
12000,0.610417
13000,0.613538
14000,0.616214
15000,0.617867
16000,0.6205
17000,0.623529
18000,0.626722
19000,0.629105
20000,0.63205
21000,0.636
22000,0.639045
23000,0.642391
24000,0.646042
25000,0.64932
26000,0.652923
27000,0.656
28000,0.659679
29000,0.663034
30000,0.6656
31000,0.667806
32000,0.670375
33000,0.673364
34000,0.675294
35000,0.677057
36000,0.678361
37000,0.679649
38000,0.681237
39000,0.68241
40000,0.6845
41000,0.68678
42000,0.687762
43000,0.688953
44000,0.69025
45000,0.691756
46000,0.693239
47000,0.695277
48000,0.696792
49000,0.698224
50000,0.6996
51000,0.701373
52000,0.702538
53000,0.704245
54000,0.705574
55000,0.7066
56000,0.707768
57000,0.709193
58000,0.710828
59000,0.71239
60000,0.713817
61000,0.715033
62000,0.716694
63000,0.717873
64000,0.719344
65000,0.720338
66000,0.721591
67000,0.722881
68000,0.723779
69000,0.725174
70000,0.726114
